道路名称,路龄,车道面积,车行道小修金额,车行道零星金额,车行道中修金额,掘路修复金额,前一年pci,当年pci,道路属性,年份
2242,14,66248,0,5.77089,0,0,78.98,99.08,主干路,2022
2243,14,130225.25,12.3127533,51.14838,0,4.487682,65.27,68.52,主干路,2022
2244,15,30512.11947,0,1.9174473,0,1.881,84.52,80.73,主干路,2022
2245,15,16779,0,0.2081028,0,0,76.56,83.54,主干路,2022
2246,15,34010,0,0,0,0,95.18,88.75,主干路,2022
2247,15,61987,0,0.082362,0,0,75.09,92.55,主干路,2022
2248,15,28800,17.72210941,5.0957,0,0,75.09,79.93,主干路,2022
2249,15,54746,0,0,0,0,85.76,93.27,主干路,2022
2250,15,65126.4,0.34,2.294037,0,0,91.3,79.32,主干路,2022
2251,15,36000,0,5.325181,0,0,76,68.79,主干路,2022
2252,15,67160,68.27,1.473636,0,0,87.07,84.41,主干路,2022
2253,15,26725.2,0,6.5492,0,0,86.21,80.36,主干路,2022
2254,15,45043,0,0,0,0,88.81,95.54,主干路,2022
2255,15,38376,26.2650846,6.591957,0,2.084985,68.05,86.86,主干路,2022
2256,15,31120,65.83,1.745586,0,0,84.08,79.89,主干路,2022
2257,15,14882.9,0,0.615717,50.07,0,84.78,80.38,主干路,2022
